,trip_date,city,median_trip_duration_minutes
728,2017-10-31,sf,9.166666666666666
729,2017-10-31,boston,9.383333333333333
730,2017-11-01,boston,9.316666666666666
731,2017-11-01,nyc,9.283333333333333
732,2017-11-01,sf,9.0
733,2017-11-02,nyc,10.183333333333334
734,2017-11-02,sf,9.333333333333334
735,2017-11-02,boston,9.683333333333334
736,2017-11-03,boston,10.283333333333333
737,2017-11-03,sf,9.4
738,2017-11-03,nyc,10.45
739,2017-11-04,nyc,11.116666666666667
740,2017-11-04,boston,13.1
741,2017-11-04,sf,11.525
742,2017-11-05,boston,10.916666666666666
743,2017-11-05,sf,11.433333333333334
744,2017-11-05,nyc,9.4
745,2017-11-06,boston,9.083333333333334
746,2017-11-06,sf,9.35
747,2017-11-06,nyc,9.35
748,2017-11-07,nyc,8.883333333333333
749,2017-11-07,sf,9.316666666666666
750,2017-11-07,boston,9.0
751,2017-11-08,nyc,9.616666666666667
752,2017-11-08,boston,9.016666666666667
753,2017-11-08,sf,9.416666666666666
754,2017-11-09,nyc,9.566666666666666
755,2017-11-09,boston,9.216666666666667
756,2017-11-09,sf,9.65
757,2017-11-10,sf,9.991666666666667
758,2017-11-10,boston,8.533333333333333
759,2017-11-10,nyc,8.433333333333334
760,2017-11-11,boston,9.466666666666667
761,2017-11-11,nyc,8.8
762,2017-11-11,sf,12.4
763,2017-11-12,boston,9.233333333333333
764,2017-11-12,nyc,9.283333333333333
765,2017-11-12,sf,11.7
766,2017-11-13,sf,9.266666666666667
767,2017-11-13,nyc,8.466666666666667
768,2017-11-13,boston,8.516666666666667
769,2017-11-14,nyc,8.983333333333333
770,2017-11-14,boston,8.883333333333333
771,2017-11-14,sf,9.383333333333333
772,2017-11-15,sf,8.883333333333333
773,2017-11-15,nyc,9.183333333333334
774,2017-11-15,boston,9.266666666666667
775,2017-11-16,boston,8.95
776,2017-11-16,sf,9.0
777,2017-11-16,nyc,9.066666666666666
778,2017-11-17,sf,9.533333333333333
779,2017-11-17,nyc,9.0
780,2017-11-17,boston,9.066666666666666
781,2017-11-18,boston,9.516666666666667
782,2017-11-18,sf,11.508333333333333
783,2017-11-18,nyc,9.083333333333334
784,2017-11-19,boston,8.258333333333333
785,2017-11-19,sf,11.683333333333334
786,2017-11-19,nyc,9.2
787,2017-11-20,sf,9.216666666666667
788,2017-11-20,nyc,8.966666666666667
789,2017-11-20,boston,8.716666666666667
790,2017-11-21,nyc,9.483333333333333
791,2017-11-21,sf,9.4
792,2017-11-21,boston,9.416666666666666
793,2017-11-22,boston,7.8
794,2017-11-22,sf,9.483333333333333
795,2017-11-22,nyc,8.616666666666667
796,2017-11-23,boston,10.508333333333333
797,2017-11-23,nyc,9.783333333333333
798,2017-11-23,sf,14.0
799,2017-11-24,boston,10.425
800,2017-11-24,sf,12.516666666666667
801,2017-11-24,nyc,9.716666666666667
802,2017-11-25,sf,12.058333333333334
803,2017-11-25,nyc,10.65
804,2017-11-25,boston,13.8
805,2017-11-26,sf,8.816666666666666
806,2017-11-26,boston,9.383333333333333
807,2017-11-26,nyc,9.033333333333333
808,2017-11-27,boston,8.866666666666667
809,2017-11-27,nyc,9.033333333333333
810,2017-11-27,sf,9.166666666666666
811,2017-11-28,nyc,9.116666666666667
812,2017-11-28,boston,9.166666666666666
813,2017-11-28,sf,9.283333333333333
814,2017-11-29,nyc,9.333333333333334
815,2017-11-29,boston,9.666666666666666
816,2017-11-29,sf,9.166666666666666
817,2017-11-30,boston,9.216666666666667
818,2017-11-30,nyc,8.983333333333333
819,2017-11-30,sf,9.1
820,2017-12-01,nyc,9.116666666666667
821,2017-12-01,boston,9.633333333333333
822,2017-12-01,sf,9.15
823,2017-12-02,boston,10.308333333333334
824,2017-12-02,nyc,9.566666666666666
825,2017-12-02,sf,10.95
826,2017-12-03,boston,9.666666666666666
827,2017-12-03,nyc,9.05
828,2017-12-03,sf,10.633333333333333
829,2017-12-04,sf,9.033333333333333
830,2017-12-04,boston,9.35
831,2017-12-04,nyc,9.2
832,2017-12-05,nyc,8.9
833,2017-12-05,boston,9.283333333333333
834,2017-12-05,sf,8.983333333333333
835,2017-12-06,nyc,8.833333333333334
836,2017-12-06,boston,9.35
837,2017-12-06,sf,9.15
838,2017-12-07,boston,9.325
839,2017-12-07,sf,9.133333333333333
840,2017-12-07,nyc,8.966666666666667
841,2017-12-08,nyc,8.75
842,2017-12-08,boston,9.083333333333334
843,2017-12-08,sf,9.216666666666667
844,2017-12-09,boston,9.158333333333333
845,2017-12-09,nyc,8.066666666666666
846,2017-12-09,sf,10.783333333333333
847,2017-12-10,boston,9.016666666666667
848,2017-12-10,sf,10.691666666666666
849,2017-12-10,nyc,8.316666666666666
850,2017-12-11,nyc,9.216666666666667
851,2017-12-11,sf,9.05
852,2017-12-11,boston,9.0
853,2017-12-12,sf,9.05
854,2017-12-12,boston,9.1
855,2017-12-12,nyc,8.933333333333334
856,2017-12-13,sf,8.95
857,2017-12-13,nyc,8.233333333333333
858,2017-12-13,boston,8.633333333333333
859,2017-12-14,nyc,8.408333333333333
860,2017-12-14,sf,9.05
861,2017-12-14,boston,8.475
862,2017-12-15,nyc,8.35
863,2017-12-15,sf,9.15
864,2017-12-15,boston,8.333333333333334
865,2017-12-16,nyc,8.5
866,2017-12-16,sf,10.266666666666667
867,2017-12-16,boston,8.783333333333333
868,2017-12-17,sf,11.0
869,2017-12-17,boston,8.216666666666667
870,2017-12-17,nyc,8.2
871,2017-12-18,sf,9.133333333333333
872,2017-12-18,boston,8.891666666666666
873,2017-12-18,nyc,8.9
874,2017-12-19,sf,8.958333333333332
875,2017-12-19,nyc,8.816666666666666
876,2017-12-19,boston,9.216666666666667
877,2017-12-20,nyc,8.65
878,2017-12-20,boston,9.25
879,2017-12-20,sf,8.8
880,2017-12-21,boston,9.15
881,2017-12-21,nyc,8.633333333333333
882,2017-12-21,sf,8.883333333333333
883,2017-12-22,sf,9.133333333333333
884,2017-12-22,nyc,8.7
885,2017-12-22,boston,8.733333333333333
886,2017-12-23,sf,9.816666666666666
887,2017-12-23,boston,9.2
888,2017-12-23,nyc,7.766666666666667
889,2017-12-24,nyc,8.366666666666667
890,2017-12-24,boston,9.333333333333334
891,2017-12-24,sf,11.733333333333333
892,2017-12-25,nyc,9.0
893,2017-12-25,boston,8.916666666666666
894,2017-12-25,sf,16.0
895,2017-12-26,boston,9.275
896,2017-12-26,sf,10.733333333333333
897,2017-12-26,nyc,8.083333333333334
898,2017-12-27,sf,9.958333333333332
899,2017-12-27,nyc,7.883333333333334
900,2017-12-27,boston,8.858333333333334
901,2017-12-28,nyc,7.683333333333334
902,2017-12-28,boston,8.233333333333334
903,2017-12-28,sf,10.266666666666667
904,2017-12-29,boston,7.725
905,2017-12-29,sf,10.366666666666667
906,2017-12-29,nyc,7.7
907,2017-12-30,boston,7.983333333333333
908,2017-12-30,sf,11.841666666666667
909,2017-12-30,nyc,7.816666666666666
910,2017-12-31,boston,7.133333333333334
911,2017-12-31,sf,13.066666666666666
912,2017-12-31,nyc,6.966666666666667
913,2018-01-01,boston,7.6
914,2018-01-01,nyc,7.058333333333334
915,2018-01-01,sf,13.2
916,2018-01-02,boston,8.2
917,2018-01-02,nyc,7.733333333333333
918,2018-01-02,sf,9.116666666666667
919,2018-01-03,nyc,7.883333333333334
920,2018-01-03,sf,9.05
921,2018-01-03,boston,9.5
922,2018-01-04,sf,8.833333333333334
923,2018-01-04,boston,10.483333333333333
924,2018-01-04,nyc,9.116666666666667
925,2018-01-05,boston,13.016666666666666
926,2018-01-05,sf,8.616666666666667
927,2018-01-05,nyc,9.883333333333333
928,2018-01-06,boston,10.366666666666667
929,2018-01-06,sf,10.483333333333333
930,2018-01-06,nyc,8.716666666666667
931,2018-01-07,sf,9.416666666666666
932,2018-01-07,nyc,8.333333333333334
933,2018-01-07,boston,9.983333333333333
934,2018-01-08,sf,8.183333333333334
935,2018-01-08,nyc,8.783333333333333
936,2018-01-08,boston,9.666666666666666
937,2018-01-09,sf,8.783333333333333
938,2018-01-09,boston,9.766666666666667
939,2018-01-09,nyc,8.966666666666667
940,2018-01-10,nyc,8.95
941,2018-01-10,boston,9.575
942,2018-01-10,sf,8.966666666666667
943,2018-01-11,sf,9.183333333333334
944,2018-01-11,boston,10.083333333333334
945,2018-01-11,nyc,9.016666666666667
946,2018-01-12,sf,9.25
947,2018-01-12,nyc,8.266666666666667
948,2018-01-12,boston,9.5
949,2018-01-13,boston,8.733333333333333
950,2018-01-13,nyc,7.9
951,2018-01-13,sf,10.833333333333334
952,2018-01-14,sf,10.833333333333334
953,2018-01-14,boston,8.008333333333333
954,2018-01-14,nyc,7.466666666666667
955,2018-01-15,nyc,7.65
956,2018-01-15,boston,7.9
957,2018-01-15,sf,9.408333333333333
958,2018-01-16,nyc,8.283333333333333
959,2018-01-16,boston,8.95
960,2018-01-16,sf,8.816666666666666
961,2018-01-17,nyc,7.816666666666666
962,2018-01-17,sf,8.933333333333334
963,2018-01-17,boston,8.616666666666667
964,2018-01-18,nyc,8.133333333333333
965,2018-01-18,sf,8.583333333333334
966,2018-01-18,boston,8.691666666666666
967,2018-01-19,boston,8.858333333333334
968,2018-01-19,nyc,8.35
969,2018-01-19,sf,9.25
970,2018-01-20,boston,9.9
971,2018-01-20,nyc,9.416666666666666
972,2018-01-20,sf,11.383333333333333
973,2018-01-21,sf,10.45
974,2018-01-21,boston,10.1
975,2018-01-21,nyc,9.475
976,2018-01-22,sf,9.05
977,2018-01-22,boston,8.633333333333333
978,2018-01-22,nyc,8.6
979,2018-01-23,boston,9.1
980,2018-01-23,sf,8.933333333333334
981,2018-01-23,nyc,8.333333333333334
982,2018-01-24,nyc,8.383333333333333
983,2018-01-24,sf,8.941666666666666
984,2018-01-24,boston,8.783333333333333
985,2018-01-25,sf,9.15
986,2018-01-25,boston,8.7
987,2018-01-25,nyc,8.2
988,2018-01-26,sf,9.033333333333333
989,2018-01-26,boston,8.816666666666666
990,2018-01-26,nyc,8.433333333333334
991,2018-01-27,boston,10.766666666666667
992,2018-01-27,sf,11.033333333333333
993,2018-01-27,nyc,9.283333333333333
994,2018-01-28,boston,10.033333333333333
995,2018-01-28,nyc,8.4
996,2018-01-28,sf,11.733333333333333
997,2018-01-29,nyc,8.466666666666667
998,2018-01-29,boston,8.716666666666667
999,2018-01-29,sf,9.066666666666666
1000,2018-01-30,sf,8.966666666666667
1001,2018-01-30,nyc,8.116666666666667
1002,2018-01-30,boston,8.725
1003,2018-01-31,sf,8.983333333333333
1004,2018-01-31,boston,8.866666666666667
1005,2018-01-31,nyc,7.966666666666667
1006,2018-02-01,sf,9.016666666666667
1007,2018-02-01,nyc,8.35
1008,2018-02-01,boston,9.216666666666667
1009,2018-02-02,nyc,7.866666666666666
1010,2018-02-02,boston,8.6
1011,2018-02-02,sf,9.366666666666667
1012,2018-02-03,sf,11.65
1013,2018-02-03,nyc,7.733333333333333
1014,2018-02-03,boston,8.341666666666667
1015,2018-02-04,nyc,7.533333333333333
1016,2018-02-04,boston,7.6
1017,2018-02-04,sf,11.166666666666666
1018,2018-02-05,sf,9.2
1019,2018-02-05,boston,9.016666666666667
1020,2018-02-05,nyc,8.116666666666667
1021,2018-02-06,sf,9.133333333333333
1022,2018-02-06,nyc,8.2
1023,2018-02-06,boston,8.383333333333333
1024,2018-02-07,sf,9.066666666666666
1025,2018-02-07,nyc,7.716666666666667
1026,2018-02-07,boston,8.933333333333334
1027,2018-02-08,sf,9.358333333333334
1028,2018-02-08,nyc,8.133333333333333
1029,2018-02-08,boston,8.966666666666667
1030,2018-02-09,boston,8.941666666666666
1031,2018-02-09,sf,9.691666666666666
1032,2018-02-09,nyc,8.166666666666666
1033,2018-02-10,sf,11.683333333333334
1034,2018-02-10,boston,10.391666666666666
1035,2018-02-10,nyc,8.183333333333334
1036,2018-02-11,nyc,7.616666666666666
1037,2018-02-11,boston,8.175
1038,2018-02-11,sf,10.891666666666666
1039,2018-02-12,boston,9.283333333333333
1040,2018-02-12,nyc,8.35
1041,2018-02-12,sf,9.033333333333333
1042,2018-02-13,boston,9.0
1043,2018-02-13,nyc,8.266666666666667
1044,2018-02-13,sf,9.05
1045,2018-02-14,sf,8.8
1046,2018-02-14,boston,9.591666666666667
1047,2018-02-14,nyc,8.733333333333333
1048,2018-02-15,boston,9.583333333333334
1049,2018-02-15,sf,8.816666666666666
1050,2018-02-15,nyc,8.7
1051,2018-02-16,nyc,8.316666666666666
1052,2018-02-16,boston,8.966666666666667
1053,2018-02-16,sf,9.15
1054,2018-02-17,sf,12.233333333333333
1055,2018-02-17,nyc,8.45
1056,2018-02-17,boston,9.633333333333333
1057,2018-02-18,boston,9.666666666666666
1058,2018-02-18,nyc,9.466666666666667
1059,2018-02-18,sf,11.158333333333333
1060,2018-02-19,nyc,8.516666666666667
1061,2018-02-19,boston,9.583333333333334
1062,2018-02-19,sf,10.15
1063,2018-02-20,nyc,9.666666666666666
1064,2018-02-20,boston,10.316666666666666
1065,2018-02-20,sf,8.55
1066,2018-02-21,sf,8.733333333333333
1067,2018-02-21,boston,11.483333333333333
1068,2018-02-21,nyc,10.4
1069,2018-02-22,nyc,7.916666666666667
1070,2018-02-22,sf,8.55
1071,2018-02-22,boston,8.866666666666667
1072,2018-02-23,sf,8.583333333333334
1073,2018-02-23,boston,8.866666666666667
1074,2018-02-23,nyc,7.933333333333334
1075,2018-02-24,sf,10.45
1076,2018-02-24,boston,11.316666666666666
1077,2018-02-24,nyc,8.883333333333333
1078,2018-02-25,nyc,7.783333333333333
1079,2018-02-25,boston,7.633333333333334
1080,2018-02-25,sf,10.35
1081,2018-02-26,nyc,8.883333333333333
1082,2018-02-26,sf,8.258333333333333
1083,2018-02-26,boston,9.65
1084,2018-02-27,nyc,9.15
1085,2018-02-27,boston,9.35
1086,2018-02-27,sf,8.75
1087,2018-02-28,boston,9.875
1088,2018-02-28,nyc,9.2
1089,2018-02-28,sf,8.583333333333334
1090,2018-03-01,sf,8.275
1091,2018-03-01,nyc,8.966666666666667
1092,2018-03-01,boston,9.633333333333333
1093,2018-03-02,boston,8.125
1094,2018-03-02,nyc,6.966666666666667
1095,2018-03-02,sf,8.383333333333333
1096,2018-03-03,sf,9.5
1097,2018-03-03,boston,9.133333333333333
1098,2018-03-03,nyc,8.8
1099,2018-03-04,nyc,8.533333333333333
1100,2018-03-04,boston,8.3
1101,2018-03-04,sf,10.108333333333334
1102,2018-03-05,nyc,8.416666666666666
1103,2018-03-05,sf,8.683333333333334
1104,2018-03-05,boston,8.816666666666666
1105,2018-03-06,boston,8.8
1106,2018-03-06,sf,8.991666666666667
1107,2018-03-06,nyc,8.7
1108,2018-03-07,boston,8.166666666666666
1109,2018-03-07,nyc,7.483333333333333
1110,2018-03-07,sf,8.783333333333333
1111,2018-03-08,nyc,8.366666666666667
1112,2018-03-08,sf,8.883333333333333
1113,2018-03-08,boston,8.7
1114,2018-03-09,nyc,8.583333333333334
1115,2018-03-09,boston,8.966666666666667
1116,2018-03-09,sf,8.85
1117,2018-03-10,sf,9.866666666666667
1118,2018-03-10,nyc,8.716666666666667
1119,2018-03-10,boston,9.216666666666667
1120,2018-03-11,boston,9.183333333333334
1121,2018-03-11,sf,11.416666666666666
1122,2018-03-11,nyc,9.558333333333334
1123,2018-03-12,sf,8.866666666666667
1124,2018-03-12,boston,9.066666666666666
1125,2018-03-12,nyc,8.633333333333333
1126,2018-03-13,nyc,7.95
1127,2018-03-13,sf,8.333333333333334
1128,2018-03-14,boston,8.65
1129,2018-03-14,sf,8.9
1130,2018-03-14,nyc,8.283333333333333
1131,2018-03-15,sf,8.366666666666667
1132,2018-03-15,nyc,8.616666666666667
1133,2018-03-15,boston,9.383333333333333
1134,2018-03-16,sf,9.108333333333334
1135,2018-03-16,nyc,8.483333333333333
1136,2018-03-16,boston,9.191666666666666
1137,2018-03-17,nyc,9.25
1138,2018-03-17,sf,10.383333333333333
1139,2018-03-17,boston,9.0
1140,2018-03-18,boston,8.308333333333334
1141,2018-03-18,nyc,8.983333333333333
1142,2018-03-18,sf,10.516666666666667
1143,2018-03-19,nyc,8.816666666666666
1144,2018-03-19,boston,8.8
1145,2018-03-19,sf,8.766666666666667
1146,2018-03-20,sf,8.383333333333333
1147,2018-03-20,boston,8.666666666666666
1148,2018-03-20,nyc,8.183333333333334
1149,2018-03-21,sf,8.65
1150,2018-03-21,boston,8.433333333333334
1151,2018-03-21,nyc,7.408333333333333
1152,2018-03-22,nyc,8.666666666666666
1153,2018-03-22,boston,8.5
1154,2018-03-22,sf,8.583333333333334
1155,2018-03-23,boston,9.683333333333334
1156,2018-03-23,sf,9.166666666666666
1157,2018-03-23,nyc,8.816666666666666
1158,2018-03-24,boston,10.766666666666667
1159,2018-03-24,sf,11.341666666666667
1160,2018-03-24,nyc,10.3
1161,2018-03-25,sf,10.883333333333333
1162,2018-03-25,nyc,8.8
1163,2018-03-25,boston,9.466666666666667
1164,2018-03-26,nyc,9.05
1165,2018-03-26,sf,9.0
1166,2018-03-26,boston,9.766666666666667
1167,2018-03-27,boston,9.8
1168,2018-03-27,nyc,8.75
1169,2018-03-27,sf,9.316666666666666
1170,2018-03-28,nyc,8.95
1171,2018-03-28,sf,9.416666666666666
1172,2018-03-28,boston,10.45
1173,2018-03-29,boston,10.091666666666667
1174,2018-03-29,nyc,8.733333333333333
1175,2018-03-29,sf,9.758333333333333
1176,2018-03-30,sf,9.666666666666666
1177,2018-03-30,nyc,8.833333333333334
1178,2018-03-30,boston,10.316666666666666
1179,2018-03-31,boston,16.316666666666666
1180,2018-03-31,nyc,11.916666666666666
1181,2018-03-31,sf,12.066666666666666
1182,2018-04-01,nyc,11.216666666666667
1183,2018-04-01,boston,13.516666666666666
1184,2018-04-01,sf,10.85
1185,2018-04-02,sf,9.166666666666666
1186,2018-04-02,boston,8.783333333333333
1187,2018-04-02,nyc,8.283333333333333
1188,2018-04-03,boston,8.983333333333333
1189,2018-04-03,nyc,8.05
1190,2018-04-03,sf,9.183333333333334
1191,2018-04-04,nyc,8.633333333333333
1192,2018-04-04,sf,8.866666666666667
1193,2018-04-04,boston,9.075
1194,2018-04-05,nyc,8.716666666666667
1195,2018-04-05,sf,8.633333333333333
1196,2018-04-05,boston,9.066666666666666
1197,2018-04-06,sf,7.866666666666666
1198,2018-04-06,boston,9.183333333333334
1199,2018-04-06,nyc,8.916666666666666
1200,2018-04-07,boston,10.1
1201,2018-04-07,sf,11.208333333333332
1202,2018-04-07,nyc,9.45
1203,2018-04-08,sf,11.166666666666666
1204,2018-04-08,boston,8.866666666666667
1205,2018-04-08,nyc,9.133333333333333
1206,2018-04-09,sf,9.116666666666667
1207,2018-04-09,boston,8.916666666666666
1208,2018-04-09,nyc,8.516666666666667
1209,2018-04-10,boston,8.9
1210,2018-04-10,sf,8.833333333333334
1211,2018-04-10,nyc,8.55
1212,2018-04-11,boston,8.95
1213,2018-04-11,sf,8.55
1214,2018-04-11,nyc,9.0
1215,2018-04-12,nyc,9.366666666666667
1216,2018-04-12,boston,9.383333333333333
1217,2018-04-12,sf,8.916666666666666
1218,2018-04-13,boston,10.55
1219,2018-04-13,sf,9.4
1220,2018-04-13,nyc,10.883333333333333
1221,2018-04-14,nyc,14.35
1222,2018-04-14,boston,13.066666666666666
1223,2018-04-14,sf,11.416666666666666
1224,2018-04-15,sf,10.033333333333333
1225,2018-04-15,nyc,8.133333333333333
1226,2018-04-15,boston,7.633333333333334
1227,2018-04-16,sf,8.3
1228,2018-04-16,boston,7.525
1229,2018-04-16,nyc,8.566666666666666
1230,2018-04-17,boston,9.316666666666666
1231,2018-04-17,sf,8.6
1232,2018-04-17,nyc,8.533333333333333
1233,2018-04-18,boston,9.366666666666667
1234,2018-04-18,sf,8.65
1235,2018-04-18,nyc,9.2
1236,2018-04-19,boston,8.383333333333333
1237,2018-04-19,sf,8.866666666666667
1238,2018-04-19,nyc,8.416666666666666
1239,2018-04-20,boston,9.416666666666666
1240,2018-04-20,sf,9.466666666666667
1241,2018-04-20,nyc,9.183333333333334
1242,2018-04-21,sf,11.741666666666667
1243,2018-04-21,boston,14.591666666666667
1244,2018-04-21,nyc,13.333333333333334
1245,2018-04-22,sf,10.983333333333333
1246,2018-04-22,boston,13.583333333333334
1247,2018-04-22,nyc,13.216666666666667
1248,2018-04-23,nyc,10.233333333333333
1249,2018-04-23,boston,10.4
1250,2018-04-23,sf,8.95
1251,2018-04-24,nyc,9.883333333333333
1252,2018-04-24,sf,8.766666666666667
1253,2018-04-24,boston,10.583333333333334
1254,2018-04-25,nyc,8.55
1255,2018-04-25,sf,8.733333333333333
1256,2018-04-25,boston,8.2
1257,2018-04-26,sf,8.666666666666666
1258,2018-04-26,boston,10.258333333333333
1259,2018-04-26,nyc,10.716666666666667
1260,2018-04-27,boston,9.85
1261,2018-04-27,sf,8.933333333333334
1262,2018-04-27,nyc,8.766666666666667
1263,2018-04-28,nyc,13.166666666666666
1264,2018-04-28,boston,16.383333333333333
1265,2018-04-28,sf,10.9
1266,2018-04-29,nyc,11.516666666666667
1267,2018-04-29,boston,10.633333333333333
1268,2018-04-29,sf,10.55
1269,2018-04-30,sf,9.0
1270,2018-04-30,boston,9.066666666666666
1271,2018-04-30,nyc,8.7
1272,2018-05-01,nyc,11.25
1273,2018-05-01,sf,8.8
1274,2018-05-01,boston,10.616666666666667
1275,2018-05-02,sf,8.9
1276,2018-05-02,boston,12.041666666666668
1277,2018-05-02,nyc,11.016666666666667
1278,2018-05-03,sf,8.583333333333334
1279,2018-05-03,boston,11.133333333333333
1280,2018-05-03,nyc,10.85
1281,2018-05-04,boston,10.966666666666667
1282,2018-05-04,sf,8.916666666666666
1283,2018-05-04,nyc,11.116666666666667
1284,2018-05-05,boston,15.433333333333334
1285,2018-05-05,sf,10.175
1286,2018-05-05,nyc,13.016666666666667
1287,2018-05-06,nyc,11.05
1288,2018-05-06,sf,10.333333333333334
1289,2018-05-06,boston,11.75
1290,2018-05-07,nyc,10.9
1291,2018-05-07,sf,9.2
1292,2018-05-07,boston,10.7
1293,2018-05-08,sf,8.8
1294,2018-05-08,boston,11.116666666666667
1295,2018-05-08,nyc,11.016666666666667
1296,2018-05-09,nyc,10.55
1297,2018-05-09,sf,9.033333333333333
1298,2018-05-09,boston,11.166666666666666
1299,2018-05-10,sf,9.516666666666667
1300,2018-05-10,boston,11.166666666666666
1301,2018-05-10,nyc,10.433333333333334
1302,2018-05-11,nyc,11.433333333333334
1303,2018-05-11,boston,12.133333333333333
1304,2018-05-11,sf,9.325
1305,2018-05-12,sf,11.1
1306,2018-05-12,nyc,10.1
1307,2018-05-12,boston,9.816666666666666
1308,2018-05-13,sf,10.683333333333334
1309,2018-05-13,nyc,9.0
1310,2018-05-13,boston,13.333333333333334
1311,2018-05-14,boston,11.866666666666667
1312,2018-05-14,nyc,10.55
1313,2018-05-14,sf,8.7
1314,2018-05-15,boston,10.766666666666667
1315,2018-05-15,nyc,10.033333333333333
1316,2018-05-15,sf,8.716666666666667
1317,2018-05-16,nyc,9.0
1318,2018-05-16,boston,11.15
1319,2018-05-16,sf,9.066666666666666
1320,2018-05-17,nyc,10.033333333333333
1321,2018-05-17,boston,11.883333333333333
1322,2018-05-17,sf,8.85
1323,2018-05-18,boston,12.4
1324,2018-05-18,sf,8.783333333333333
1325,2018-05-18,nyc,10.283333333333333
1326,2018-05-19,boston,11.183333333333334
1327,2018-05-19,nyc,8.85
1328,2018-05-19,sf,10.516666666666667
1329,2018-05-20,sf,10.491666666666667
1330,2018-05-20,boston,15.483333333333333
1331,2018-05-20,nyc,12.783333333333333
1332,2018-05-21,nyc,11.533333333333333
1333,2018-05-21,boston,12.883333333333333
1334,2018-05-21,sf,8.641666666666666
1335,2018-05-22,sf,8.366666666666667
1336,2018-05-22,nyc,9.466666666666667
1337,2018-05-22,boston,10.675
1338,2018-05-23,sf,8.6
1339,2018-05-23,nyc,11.216666666666667
1340,2018-05-23,boston,12.425
1341,2018-05-24,boston,12.216666666666667
1342,2018-05-24,nyc,11.1
1343,2018-05-24,sf,8.666666666666666
1344,2018-05-25,boston,13.55
1345,2018-05-25,nyc,11.3
1346,2018-05-25,sf,8.85
1347,2018-05-26,sf,11.683333333333334
1348,2018-05-26,boston,18.708333333333332
1349,2018-05-26,nyc,13.833333333333334
1350,2018-05-27,boston,14.416666666666666
1351,2018-05-27,nyc,10.016666666666667
1352,2018-05-27,sf,12.683333333333334
1353,2018-05-28,sf,10.866666666666667
1354,2018-05-28,nyc,12.75
1355,2018-05-28,boston,14.716666666666667
1356,2018-05-29,nyc,10.833333333333334
1357,2018-05-29,boston,12.616666666666667
1358,2018-05-29,sf,8.816666666666666
1359,2018-05-30,sf,8.783333333333333
1360,2018-05-30,nyc,10.666666666666666
1361,2018-05-30,boston,12.416666666666666
1362,2018-05-31,sf,8.866666666666667
1363,2018-05-31,nyc,9.8
1364,2018-05-31,boston,12.35
1365,2018-06-01,sf,9.233333333333333
1366,2018-06-01,nyc,10.516666666666667
1367,2018-06-01,boston,11.566666666666666
1368,2018-06-02,nyc,12.566666666666666
1369,2018-06-02,sf,11.816666666666666
1370,2018-06-02,boston,15.733333333333333
1371,2018-06-03,sf,11.1
1372,2018-06-03,boston,17.09166666666667
1373,2018-06-03,nyc,11.25
1374,2018-06-04,boston,9.9
1375,2018-06-04,sf,8.966666666666667
1376,2018-06-04,nyc,10.45
1377,2018-06-05,boston,11.116666666666667
1378,2018-06-05,sf,9.05
1379,2018-06-05,nyc,10.583333333333334
1380,2018-06-06,sf,8.9
1381,2018-06-06,boston,11.983333333333333
1382,2018-06-06,nyc,10.333333333333334
1383,2018-06-07,nyc,10.516666666666667
1384,2018-06-07,boston,12.233333333333333
1385,2018-06-07,sf,8.866666666666667
1386,2018-06-08,nyc,10.983333333333333
1387,2018-06-08,boston,13.166666666666666
1388,2018-06-08,sf,9.2
1389,2018-06-09,nyc,13.183333333333334
1390,2018-06-09,sf,10.916666666666666
1391,2018-06-09,boston,18.183333333333334
1392,2018-06-10,nyc,10.533333333333333
1393,2018-06-10,boston,17.708333333333332
1394,2018-06-10,sf,11.266666666666667
1395,2018-06-11,nyc,10.666666666666666
1396,2018-06-11,boston,12.083333333333334
1397,2018-06-11,sf,9.183333333333334
1398,2018-06-12,nyc,10.883333333333333
1399,2018-06-12,sf,9.416666666666666
1400,2018-06-12,boston,12.4
1401,2018-06-13,nyc,10.066666666666666
1402,2018-06-13,boston,11.7
1403,2018-06-13,sf,9.333333333333334
1404,2018-06-14,sf,8.983333333333333
1405,2018-06-14,boston,12.233333333333333
1406,2018-06-14,nyc,10.85
1407,2018-06-15,boston,12.216666666666667
1408,2018-06-15,nyc,10.733333333333333
1409,2018-06-15,sf,9.066666666666666
1410,2018-06-16,nyc,12.883333333333333
1411,2018-06-16,boston,17.366666666666667
1412,2018-06-16,sf,10.366666666666667
1413,2018-06-17,boston,17.166666666666668
1414,2018-06-17,nyc,12.55
1415,2018-06-17,sf,10.35
1416,2018-06-18,nyc,10.133333333333333
1417,2018-06-18,sf,8.95
1418,2018-06-18,boston,11.6
1419,2018-06-19,sf,9.05
1420,2018-06-19,boston,12.6
1421,2018-06-19,nyc,10.366666666666667
1422,2018-06-20,boston,12.166666666666666
1423,2018-06-20,nyc,10.533333333333333
1424,2018-06-20,sf,8.966666666666667
1425,2018-06-21,sf,8.833333333333334
1426,2018-06-21,boston,12.291666666666668
1427,2018-06-21,nyc,10.5
1428,2018-06-22,boston,12.666666666666666
1429,2018-06-22,nyc,10.616666666666667
1430,2018-06-22,sf,9.45
1431,2018-06-23,boston,13.783333333333333
1432,2018-06-23,sf,11.3
1433,2018-06-23,nyc,11.15
1434,2018-06-24,sf,11.958333333333332
1435,2018-06-24,boston,16.2
